Station;Meteorological;Meteorological;Hydrometric
X;0;0;0
Y;0;0;0
Z;0;0;0
Sensor;Precipitation;Temperature;Discharge
Category;Precipitation;Temperature;Flow
Unit;mm/d;C;m3/s
Interpolation;ConstantAfter;ConstantAfter;Linear
11.07.1999 00:00:00;0.0002;19.2;
12.07.1999 00:00:00;0;18.5;
13.07.1999 00:00:00;0.0008;18.2;
14.07.1999 00:00:00;0.0031;18.6;
15.07.1999 00:00:00;0;19.4;
16.07.1999 00:00:00;0;19.3;
17.07.1999 00:00:00;0.0004;18.3;
18.07.1999 00:00:00;0;17.9;
19.07.1999 00:00:00;0.0006;19.1;
20.07.1999 00:00:00;0;19.4;
21.07.1999 00:00:00;0;19.5;
22.07.1999 00:00:00;0.0002;21.6;
23.07.1999 00:00:00;0.0005;20.5;
24.07.1999 00:00:00;0.0002;20;
25.07.1999 00:00:00;0;19.9;
26.07.1999 00:00:00;0.0102;19.9;
27.07.1999 00:00:00;0.0041;19.9;
28.07.1999 00:00:00;0.0007;19.3;
29.07.1999 00:00:00;0.0003;19.5;
30.07.1999 00:00:00;0.0008;19.6;
31.07.1999 00:00:00;0.0007;19.8;
01.08.1999 00:00:00;0.0051;19.8;
02.08.1999 00:00:00;5.0674;21.1;
03.08.1999 00:00:00;1.3239;21;
04.08.1999 00:00:00;0.0044;21;
05.08.1999 00:00:00;0.1814;21.7;
06.08.1999 00:00:00;12.6058;21.5;
07.08.1999 00:00:00;0.2169;20.4;
08.08.1999 00:00:00;0.0137;20.1;
09.08.1999 00:00:00;0.0078;20.7;
10.08.1999 00:00:00;0;20.2;
11.08.1999 00:00:00;0.0008;19.9;
12.08.1999 00:00:00;0.0034;19.3;
13.08.1999 00:00:00;0.0007;19.3;
14.08.1999 00:00:00;0.0012;19.3;
15.08.1999 00:00:00;0.0021;19.4;
16.08.1999 00:00:00;0.0043;20.1;
17.08.1999 00:00:00;0.0012;19.1;
18.08.1999 00:00:00;0.0063;19.3;
19.08.1999 00:00:00;0.0051;19.2;
20.08.1999 00:00:00;0.0005;18.8;
21.08.1999 00:00:00;0;18.3;
22.08.1999 00:00:00;0.0004;19.1;
23.08.1999 00:00:00;0;20.4;
24.08.1999 00:00:00;0.0022;21;
25.08.1999 00:00:00;1.6285;22.2;
26.08.1999 00:00:00;0.0181;21.5;
27.08.1999 00:00:00;0.0002;20.5;
28.08.1999 00:00:00;0.0087;21.1;
29.08.1999 00:00:00;0;20.8;
30.08.1999 00:00:00;0.002;20.5;
31.08.1999 00:00:00;0.0056;22.1;
01.09.1999 00:00:00;0.0241;20.9;
02.09.1999 00:00:00;0.0025;21.2;
03.09.1999 00:00:00;0.0337;21.7;
04.09.1999 00:00:00;1.9933;21.4;
05.09.1999 00:00:00;0.2654;21.3;
06.09.1999 00:00:00;0.0213;21.2;
07.09.1999 00:00:00;0.0216;20.9;
08.09.1999 00:00:00;0.0002;20;
09.09.1999 00:00:00;0;22.2;
10.09.1999 00:00:00;0.0001;23.2;
11.09.1999 00:00:00;0.0006;20.4;
12.09.1999 00:00:00;0.0217;20.6;
13.09.1999 00:00:00;0.0421;18.1;
14.09.1999 00:00:00;0.0845;17.1;
15.09.1999 00:00:00;0;18.6;
16.09.1999 00:00:00;15.4516;20.1;
17.09.1999 00:00:00;0.2709;18.8;
18.09.1999 00:00:00;26.6032;18.2;
19.09.1999 00:00:00;3.4016;17.5;
20.09.1999 00:00:00;1.1174;18.4;
21.09.1999 00:00:00;4.814;19.5;
22.09.1999 00:00:00;0;20.1;
23.09.1999 00:00:00;0;20.4;
24.09.1999 00:00:00;17.7598;20.4;
25.09.1999 00:00:00;4.2117;19.2;
26.09.1999 00:00:00;0.0237;19;
27.09.1999 00:00:00;1.5059;19.7;
28.09.1999 00:00:00;0.0131;20;
29.09.1999 00:00:00;4.5185;19.2;
30.09.1999 00:00:00;0;18.5;
01.10.1999 00:00:00;0.0001;17.2;
02.10.1999 00:00:00;0.0111;17.9;
03.10.1999 00:00:00;0.0206;17.5;
04.10.1999 00:00:00;0.0071;16.8;
05.10.1999 00:00:00;0.0048;17.8;
06.10.1999 00:00:00;0.0454;18;
07.10.1999 00:00:00;0.0656;18.7;
08.10.1999 00:00:00;0.0145;21.1;
09.10.1999 00:00:00;0.0003;21.7;
10.10.1999 00:00:00;0.0246;21.7;
11.10.1999 00:00:00;0.0971;20.3;
12.10.1999 00:00:00;0.1425;19;
13.10.1999 00:00:00;0.0371;19.5;
14.10.1999 00:00:00;0.0183;18.9;
15.10.1999 00:00:00;5.1746;18.4;
16.10.1999 00:00:00;2.3307;15.4;
17.10.1999 00:00:00;12.642;15.8;
18.10.1999 00:00:00;2.8311;15.2;
19.10.1999 00:00:00;63.4578;17;
20.10.1999 00:00:00;0.7238;16.3;
21.10.1999 00:00:00;25.5006;17.3;
22.10.1999 00:00:00;2.0428;17.3;
23.10.1999 00:00:00;8.8227;17.6;
24.10.1999 00:00:00;7.0164;16.6;
25.10.1999 00:00:00;2.1284;15.3;
26.10.1999 00:00:00;0.0797;15.2;
27.10.1999 00:00:00;2.7076;16.8;
28.10.1999 00:00:00;5.0459;18.4;
29.10.1999 00:00:00;1.4107;17.9;
30.10.1999 00:00:00;0.2512;17.8;
31.10.1999 00:00:00;0.0034;18.4;
01.11.1999 00:00:00;3.143;18.9;
02.11.1999 00:00:00;0.0041;16.5;
03.11.1999 00:00:00;0.0009;15.5;
04.11.1999 00:00:00;0;17.5;
05.11.1999 00:00:00;0.0026;18.4;
06.11.1999 00:00:00;0.0018;18.8;
07.11.1999 00:00:00;0.0001;18.2;
08.11.1999 00:00:00;0;18.2;
09.11.1999 00:00:00;0;18.9;
10.11.1999 00:00:00;0.0039;16.4;
11.11.1999 00:00:00;0.069;13.2;
12.11.1999 00:00:00;2.4236;11.4;
13.11.1999 00:00:00;1.5022;12.2;
14.11.1999 00:00:00;0.0556;14.1;
15.11.1999 00:00:00;0.0126;13.1;
16.11.1999 00:00:00;0.0069;12.5;
17.11.1999 00:00:00;0.0054;12.6;
18.11.1999 00:00:00;0.0113;12.4;
19.11.1999 00:00:00;0.3844;13.4;
20.11.1999 00:00:00;0.0567;10.5;
21.11.1999 00:00:00;0.1874;10.8;
22.11.1999 00:00:00;0.001;10.8;
23.11.1999 00:00:00;0.0006;11.5;
24.11.1999 00:00:00;0.0001;12.4;
25.11.1999 00:00:00;0.0001;13.7;
26.11.1999 00:00:00;0.0006;14;
27.11.1999 00:00:00;0;13.9;
28.11.1999 00:00:00;24.067;12.9;
29.11.1999 00:00:00;7.9467;11.9;
30.11.1999 00:00:00;0.6721;13.1;
01.12.1999 00:00:00;0.0012;14.9;
02.12.1999 00:00:00;0;15.9;
03.12.1999 00:00:00;0.1266;15.5;
04.12.1999 00:00:00;0.0909;15.5;
05.12.1999 00:00:00;0.0015;13.5;
06.12.1999 00:00:00;0.0063;11.2;
07.12.1999 00:00:00;0.0018;12.4;
08.12.1999 00:00:00;1.2449;12.4;
09.12.1999 00:00:00;4.6791;12.9;
10.12.1999 00:00:00;0.257;13.2;
11.12.1999 00:00:00;4.1864;13.8;
12.12.1999 00:00:00;5.6357;14.6;
13.12.1999 00:00:00;3.5922;14.1;
14.12.1999 00:00:00;18.049;14.2;
15.12.1999 00:00:00;0.0055;12;
16.12.1999 00:00:00;0.0155;7.8;
17.12.1999 00:00:00;0.0039;9.2;
18.12.1999 00:00:00;0.0032;11;
19.12.1999 00:00:00;5.0782;13.2;
20.12.1999 00:00:00;0;13.3;
21.12.1999 00:00:00;0;13.8;
22.12.1999 00:00:00;3.01;12.8;
23.12.1999 00:00:00;3.3722;13.5;
24.12.1999 00:00:00;0.0005;14;
25.12.1999 00:00:00;0.4037;14.5;
26.12.1999 00:00:00;6.3038;15.3;
27.12.1999 00:00:00;0.9738;15.3;
28.12.1999 00:00:00;6.3323;14.8;
29.12.1999 00:00:00;0.4624;14.5;
30.12.1999 00:00:00;0.0143;9.8;
31.12.1999 00:00:00;0.0045;9.7;
01.01.2000 00:00:00;0.0027;10.6;
02.01.2000 00:00:00;0.0002;10.7;
03.01.2000 00:00:00;0.0016;11;
04.01.2000 00:00:00;0.0011;11.6;
05.01.2000 00:00:00;2.1449;11.9;
06.01.2000 00:00:00;0;12.8;
07.01.2000 00:00:00;0.0072;13.2;
08.01.2000 00:00:00;1.344;12.6;
09.01.2000 00:00:00;0.0415;12.3;
10.01.2000 00:00:00;0.041;9.7;
11.01.2000 00:00:00;0.0247;9.6;
12.01.2000 00:00:00;0.0457;11.6;
13.01.2000 00:00:00;11.9492;11.5;
14.01.2000 00:00:00;8.6027;8.6;
15.01.2000 00:00:00;0.1718;8.3;
16.01.2000 00:00:00;0.0717;9.8;
17.01.2000 00:00:00;0.0149;10.3;
18.01.2000 00:00:00;0.003;13.1;
19.01.2000 00:00:00;0.0002;9.9;
20.01.2000 00:00:00;0.001;11.1;
21.01.2000 00:00:00;0.0007;12.4;
22.01.2000 00:00:00;0.0042;11.2;
23.01.2000 00:00:00;0.0208;9.7;
24.01.2000 00:00:00;0.0048;9.8;
25.01.2000 00:00:00;0.0073;9.9;
26.01.2000 00:00:00;1.5332;10.8;
27.01.2000 00:00:00;0.0026;11.9;
28.01.2000 00:00:00;0.0003;12.4;
29.01.2000 00:00:00;0.0002;11.3;
30.01.2000 00:00:00;0;12.9;
31.01.2000 00:00:00;14.8079;14.4;
01.02.2000 00:00:00;0.2234;13.6;
02.02.2000 00:00:00;0;14.7;
03.02.2000 00:00:00;0.0001;12.9;
04.02.2000 00:00:00;0;15.5;
05.02.2000 00:00:00;0;14.5;
06.02.2000 00:00:00;0;14.2;
07.02.2000 00:00:00;0;14.2;
08.02.2000 00:00:00;0.0176;13.8;
09.02.2000 00:00:00;0.1907;14;
10.02.2000 00:00:00;0.0022;14.1;
11.02.2000 00:00:00;0;13.7;
12.02.2000 00:00:00;0.0003;13;
13.02.2000 00:00:00;0.0002;11.1;
14.02.2000 00:00:00;0.0001;11.8;
15.02.2000 00:00:00;0.0001;12.4;
16.02.2000 00:00:00;0.0004;13.1;
17.02.2000 00:00:00;0.0006;13;
18.02.2000 00:00:00;0;12.6;
19.02.2000 00:00:00;0.0002;12.2;
20.02.2000 00:00:00;0.0012;11.5;
21.02.2000 00:00:00;0.0001;11.7;
22.02.2000 00:00:00;0.0008;12.3;
23.02.2000 00:00:00;0.0001;15.3;
24.02.2000 00:00:00;0.0003;17.1;
25.02.2000 00:00:00;0;15.4;
26.02.2000 00:00:00;0;13.6;
27.02.2000 00:00:00;0.0001;13.1;
28.02.2000 00:00:00;0;13.8;
29.02.2000 00:00:00;0;12.6;
01.03.2000 00:00:00;0.0019;13.1;
02.03.2000 00:00:00;0.0003;12.6;
03.03.2000 00:00:00;0.0004;13.8;
04.03.2000 00:00:00;0.0003;12.6;
05.03.2000 00:00:00;0;13.8;
06.03.2000 00:00:00;0;15.3;
07.03.2000 00:00:00;0;17.5;
08.03.2000 00:00:00;0;20.4;
09.03.2000 00:00:00;0;23.7;
10.03.2000 00:00:00;0.0384;21.6;
11.03.2000 00:00:00;0.2128;16.4;
12.03.2000 00:00:00;0.0006;14.8;
13.03.2000 00:00:00;0.0123;14.3;
14.03.2000 00:00:00;0.005;15.9;
15.03.2000 00:00:00;0;17.5;
16.03.2000 00:00:00;0.0004;18.3;
17.03.2000 00:00:00;0.0001;17.9;
18.03.2000 00:00:00;0.0003;16.8;
19.03.2000 00:00:00;0.0028;17.2;
20.03.2000 00:00:00;0;15.2;
21.03.2000 00:00:00;5.2364;15.1;
22.03.2000 00:00:00;6.8838;13.4;
23.03.2000 00:00:00;1.5107;13.5;
24.03.2000 00:00:00;1.0487;13.7;
25.03.2000 00:00:00;0.0021;13.5;
26.03.2000 00:00:00;0.0071;12.6;
27.03.2000 00:00:00;0.011;13.4;
28.03.2000 00:00:00;0.006;13.6;
29.03.2000 00:00:00;0.1339;13.3;
30.03.2000 00:00:00;0;13.3;
31.03.2000 00:00:00;0.017;13.4;
01.04.2000 00:00:00;72.9418;13;
02.04.2000 00:00:00;6.8418;11.7;
03.04.2000 00:00:00;12.7741;10.5;
04.04.2000 00:00:00;1.9093;11.2;
05.04.2000 00:00:00;0.0085;11.6;
06.04.2000 00:00:00;0.0021;14.1;
07.04.2000 00:00:00;2.5799;16.3;
08.04.2000 00:00:00;20.8641;14.7;
09.04.2000 00:00:00;0.5001;14.2;
10.04.2000 00:00:00;0.1325;13.6;
11.04.2000 00:00:00;0.1228;13.9;
12.04.2000 00:00:00;0.6745;13.3;
13.04.2000 00:00:00;7.4887;13.8;
14.04.2000 00:00:00;0.0712;13.7;
15.04.2000 00:00:00;7.5197;12.5;
16.04.2000 00:00:00;1.2634;12.2;
17.04.2000 00:00:00;0.6119;14.4;
18.04.2000 00:00:00;0.1003;14.8;
19.04.2000 00:00:00;0.1706;15.7;
20.04.2000 00:00:00;1.1918;15.1;
21.04.2000 00:00:00;4.1573;15.3;
22.04.2000 00:00:00;2.6298;14.2;
23.04.2000 00:00:00;0.0142;13.5;
24.04.2000 00:00:00;3.8417;14.3;
25.04.2000 00:00:00;0.2226;13.5;
26.04.2000 00:00:00;17.0621;13.7;
27.04.2000 00:00:00;3.3954;12.2;
28.04.2000 00:00:00;42.6615;12.8;
29.04.2000 00:00:00;3.7638;14.1;
30.04.2000 00:00:00;0.1619;13.9;
01.05.2000 00:00:00;4.9847;14.4;
02.05.2000 00:00:00;0;15.8;
03.05.2000 00:00:00;0.0239;17.1;
04.05.2000 00:00:00;2.5829;16.1;
05.05.2000 00:00:00;10.9232;16.4;
06.05.2000 00:00:00;1.9557;15.4;
07.05.2000 00:00:00;2.9094;16.1;
08.05.2000 00:00:00;0;16.4;
09.05.2000 00:00:00;2.4765;16.2;
10.05.2000 00:00:00;0.1491;16;
11.05.2000 00:00:00;0.0001;16.8;
12.05.2000 00:00:00;0.0026;16.8;
13.05.2000 00:00:00;0.0002;17.5;
14.05.2000 00:00:00;0;17.4;
15.05.2000 00:00:00;0.001;16.8;
16.05.2000 00:00:00;0.0055;16.5;
17.05.2000 00:00:00;0.0031;15.8;
18.05.2000 00:00:00;0.0019;15.1;
19.05.2000 00:00:00;0.0027;16;
20.05.2000 00:00:00;0.0842;16.9;
21.05.2000 00:00:00;0.0071;17.1;
22.05.2000 00:00:00;0.2248;17.6;
23.05.2000 00:00:00;0.0098;17.4;
24.05.2000 00:00:00;0.0168;16.6;
25.05.2000 00:00:00;0.1753;17.3;
26.05.2000 00:00:00;0.0039;17;
27.05.2000 00:00:00;0.0099;15.1;
28.05.2000 00:00:00;0.0077;16.5;
29.05.2000 00:00:00;0.0008;17.3;
30.05.2000 00:00:00;0.0002;16.7;
31.05.2000 00:00:00;0.0002;16;
01.06.2000 00:00:00;0.0003;16;
02.06.2000 00:00:00;0.0001;16;
03.06.2000 00:00:00;0.0002;16.5;
04.06.2000 00:00:00;0.0006;15.4;
05.06.2000 00:00:00;0.0002;15.3;
06.06.2000 00:00:00;0;19.4;
07.06.2000 00:00:00;0;20.5;
08.06.2000 00:00:00;0;17.5;
09.06.2000 00:00:00;0.0019;16.4;
10.06.2000 00:00:00;0.2794;16.1;
11.06.2000 00:00:00;0.1386;17.1;
12.06.2000 00:00:00;0.0001;19.5;
13.06.2000 00:00:00;0;21.9;
14.06.2000 00:00:00;0;23.2;
15.06.2000 00:00:00;0;24.6;
16.06.2000 00:00:00;0;25.9;
17.06.2000 00:00:00;0;25.8;
18.06.2000 00:00:00;0;20.5;
19.06.2000 00:00:00;0;19.5;
20.06.2000 00:00:00;0.0744;19.1;
21.06.2000 00:00:00;0.0013;20.1;
22.06.2000 00:00:00;0;18.3;
23.06.2000 00:00:00;0;18.8;
24.06.2000 00:00:00;0;24.9;
25.06.2000 00:00:00;0.0001;23.6;
26.06.2000 00:00:00;0.0001;20;
27.06.2000 00:00:00;0;20.3;
28.06.2000 00:00:00;0;20.1;
29.06.2000 00:00:00;0;19.7;
30.06.2000 00:00:00;0.0001;20.2;
01.07.2000 00:00:00;0.0021;20;
02.07.2000 00:00:00;9.7376;19.5;
03.07.2000 00:00:00;0;19.1;
04.07.2000 00:00:00;0.0071;19.3;
05.07.2000 00:00:00;0.0001;19;
06.07.2000 00:00:00;0.0008;19.7;
07.07.2000 00:00:00;0.0008;19.6;
08.07.2000 00:00:00;0.0002;18.4;
09.07.2000 00:00:00;0.048;18.8;
10.07.2000 00:00:00;0.0193;18.3;
11.07.2000 00:00:00;0.0103;16.5;
12.07.2000 00:00:00;0.0025;16.7;
13.07.2000 00:00:00;0.0001;18.9;
14.07.2000 00:00:00;0.0013;19.9;
15.07.2000 00:00:00;0.0046;20.2;
16.07.2000 00:00:00;0.0016;19.6;
17.07.2000 00:00:00;0.0089;19.9;
18.07.2000 00:00:00;0.0009;18.4;
19.07.2000 00:00:00;0.0003;18.6;
20.07.2000 00:00:00;0.0004;17.6;
21.07.2000 00:00:00;0.1043;18.5;
22.07.2000 00:00:00;0.0024;19.1;
23.07.2000 00:00:00;0.0261;19;
24.07.2000 00:00:00;0.374;18.8;
25.07.2000 00:00:00;0.0072;19.5;
26.07.2000 00:00:00;0;19.9;
27.07.2000 00:00:00;0.0001;20.2;
28.07.2000 00:00:00;0.0004;19.9;
29.07.2000 00:00:00;0;19;
30.07.2000 00:00:00;0.0002;20.8;
31.07.2000 00:00:00;0.0013;19.3;
01.08.2000 00:00:00;0.0013;19.1;
02.08.2000 00:00:00;0.001;18.2;
03.08.2000 00:00:00;0.0011;17.5;
04.08.2000 00:00:00;0.0013;20;
05.08.2000 00:00:00;0.001;21;
06.08.2000 00:00:00;0.0002;23.3;
07.08.2000 00:00:00;0;23.7;
08.08.2000 00:00:00;0.0001;25;
09.08.2000 00:00:00;0;20.4;
10.08.2000 00:00:00;0;18.8;
11.08.2000 00:00:00;0.0018;18.9;
12.08.2000 00:00:00;0.1498;19;
13.08.2000 00:00:00;0.0003;20.5;
14.08.2000 00:00:00;0;20.2;
15.08.2000 00:00:00;0;19.5;
16.08.2000 00:00:00;0.0001;19.5;
17.08.2000 00:00:00;0;18.8;
18.08.2000 00:00:00;0;19.5;
19.08.2000 00:00:00;0.0004;20.6;
20.08.2000 00:00:00;0.0012;20;
21.08.2000 00:00:00;0.0312;19.8;
22.08.2000 00:00:00;1.887;19.6;
23.08.2000 00:00:00;0.0042;19.3;
24.08.2000 00:00:00;0.0001;19.7;
25.08.2000 00:00:00;0.0066;20;
26.08.2000 00:00:00;0.0002;19.5;
27.08.2000 00:00:00;0.0003;18.3;
28.08.2000 00:00:00;0.0001;18.1;
29.08.2000 00:00:00;0.0024;18.3;
30.08.2000 00:00:00;0.0021;17.9;
31.08.2000 00:00:00;0.001;18;
01.09.2000 00:00:00;0.0003;18.3;
02.09.2000 00:00:00;0.0011;18.6;
03.09.2000 00:00:00;0.0051;18.5;
04.09.2000 00:00:00;0.0124;18.4;
05.09.2000 00:00:00;0.0001;20;
06.09.2000 00:00:00;0;19.7;
07.09.2000 00:00:00;0;18.8;
08.09.2000 00:00:00;0.2962;18.5;
09.09.2000 00:00:00;0.0001;20;
10.09.2000 00:00:00;0.0015;20.9;
11.09.2000 00:00:00;0.0047;19.2;
12.09.2000 00:00:00;0.0015;19.1;
13.09.2000 00:00:00;0.0006;18.9;
14.09.2000 00:00:00;0;20;
15.09.2000 00:00:00;0;20.7;
16.09.2000 00:00:00;0.6446;20.4;
17.09.2000 00:00:00;0.0217;21.3;
18.09.2000 00:00:00;1.7722;19.4;
19.09.2000 00:00:00;3.1721;17.6;
20.09.2000 00:00:00;0;18;
21.09.2000 00:00:00;0;18.7;
22.09.2000 00:00:00;0.0001;18.7;
23.09.2000 00:00:00;0.0036;19.2;
24.09.2000 00:00:00;0.0005;18.3;
25.09.2000 00:00:00;0.0018;18.3;
26.09.2000 00:00:00;0.0122;19.8;
27.09.2000 00:00:00;0.0638;18.9;
28.09.2000 00:00:00;14.821;18.6;
29.09.2000 00:00:00;2.0113;17.4;
30.09.2000 00:00:00;0.014;17.5;
01.10.2000 00:00:00;0.3019;18;
02.10.2000 00:00:00;0.0001;18.7;
03.10.2000 00:00:00;0.0002;15.8;
04.10.2000 00:00:00;0.0018;16.9;
05.10.2000 00:00:00;0.001;19.4;
06.10.2000 00:00:00;0.0018;19.1;
07.10.2000 00:00:00;0.0002;20.3;
08.10.2000 00:00:00;0.0004;20.1;
09.10.2000 00:00:00;0.1518;16.8;
10.10.2000 00:00:00;0.1462;17.6;
11.10.2000 00:00:00;4.7213;18.3;
12.10.2000 00:00:00;0.3189;15.3;
13.10.2000 00:00:00;0.0227;14.6;
14.10.2000 00:00:00;1.9659;15.1;
15.10.2000 00:00:00;0.06;15.7;
16.10.2000 00:00:00;0.0017;16.3;
17.10.2000 00:00:00;0.0255;17;
18.10.2000 00:00:00;0;18.4;
19.10.2000 00:00:00;22.1925;19.2;
20.10.2000 00:00:00;0.4622;16.3;
21.10.2000 00:00:00;0.0248;14.5;
22.10.2000 00:00:00;0.0217;14.5;
23.10.2000 00:00:00;0.0303;16;
24.10.2000 00:00:00;0.0182;17;
25.10.2000 00:00:00;0.0032;16;
26.10.2000 00:00:00;0.0032;16.5;
27.10.2000 00:00:00;0;17.1;
28.10.2000 00:00:00;0.082;17.7;
29.10.2000 00:00:00;0.0009;15.1;
30.10.2000 00:00:00;8.7698;14.8;
31.10.2000 00:00:00;0.0581;14.1;
01.11.2000 00:00:00;1.1102;15.2;
02.11.2000 00:00:00;7.7412;15.8;
03.11.2000 00:00:00;0.0807;14.6;
04.11.2000 00:00:00;2.0277;14.7;
05.11.2000 00:00:00;2.197;15.4;
06.11.2000 00:00:00;3.8745;15.3;
07.11.2000 00:00:00;0.8347;13.6;
08.11.2000 00:00:00;0.0146;13.3;
09.11.2000 00:00:00;0.0039;13.2;
10.11.2000 00:00:00;0.0001;12.4;
11.11.2000 00:00:00;0.0252;13.6;
12.11.2000 00:00:00;14.9587;15.8;
13.11.2000 00:00:00;7.1007;13.5;
14.11.2000 00:00:00;0.9572;12.4;
15.11.2000 00:00:00;1.5516;10.7;
16.11.2000 00:00:00;0.0077;12.3;
17.11.2000 00:00:00;0.0207;12.4;
18.11.2000 00:00:00;8.7316;12.9;
19.11.2000 00:00:00;1.2312;14.6;
20.11.2000 00:00:00;1.0597;14.2;
21.11.2000 00:00:00;33.6474;14.4;
22.11.2000 00:00:00;25.1404;15.1;
23.11.2000 00:00:00;1.6138;14.7;
24.11.2000 00:00:00;2.4905;14.6;
25.11.2000 00:00:00;1.1346;16.4;
26.11.2000 00:00:00;0.426;17.2;
27.11.2000 00:00:00;0;17.6;
28.11.2000 00:00:00;9.4033;17.4;
29.11.2000 00:00:00;0.1556;14.7;
30.11.2000 00:00:00;18.9982;15.7;
01.12.2000 00:00:00;4.8432;15.9;
02.12.2000 00:00:00;0.0226;14;
03.12.2000 00:00:00;27.674;14.7;
04.12.2000 00:00:00;11.1218;15.9;
05.12.2000 00:00:00;1.2785;16.2;
06.12.2000 00:00:00;35.6346;16.1;
07.12.2000 00:00:00;0.6325;15.7;
08.12.2000 00:00:00;1.876;14.6;
09.12.2000 00:00:00;0.0002;14.4;
10.12.2000 00:00:00;0.0001;15.7;
11.12.2000 00:00:00;0.0795;14.9;
12.12.2000 00:00:00;7.4304;15.3;
13.12.2000 00:00:00;1.3971;15.4;
14.12.2000 00:00:00;2.3202;15;
15.12.2000 00:00:00;0.0051;12.6;
16.12.2000 00:00:00;0.005;11.3;
17.12.2000 00:00:00;2.3533;12.9;
18.12.2000 00:00:00;2.0913;13.9;
19.12.2000 00:00:00;17.318;15.3;
20.12.2000 00:00:00;29.2184;11.7;
21.12.2000 00:00:00;26.653;12.8;
22.12.2000 00:00:00;3.6359;13.4;
23.12.2000 00:00:00;21.565;13.5;
24.12.2000 00:00:00;21.5786;12.6;
25.12.2000 00:00:00;14.2591;13.2;
26.12.2000 00:00:00;14.9574;12.6;
27.12.2000 00:00:00;3.8396;12.8;
28.12.2000 00:00:00;0.664;13.7;
29.12.2000 00:00:00;0.2698;14.1;
30.12.2000 00:00:00;0.2008;14.7;
31.12.2000 00:00:00;11.6907;14.3;
01.01.2001 00:00:00;3.5429;13.3;
02.01.2001 00:00:00;0.1283;13.5;
03.01.2001 00:00:00;11.0203;13.8;
04.01.2001 00:00:00;1.8614;14.2;
05.01.2001 00:00:00;22.2696;15.5;
06.01.2001 00:00:00;6.8453;12.1;
07.01.2001 00:00:00;0.0868;10.7;
08.01.2001 00:00:00;10.1481;11.2;
09.01.2001 00:00:00;11.5484;11.4;
10.01.2001 00:00:00;11.4412;14.4;
11.01.2001 00:00:00;18.6221;13.8;
12.01.2001 00:00:00;0.1076;12.1;
13.01.2001 00:00:00;0.044;12.9;
14.01.2001 00:00:00;0.0512;12.5;
15.01.2001 00:00:00;7.3959;13;
16.01.2001 00:00:00;0.7115;13.4;
17.01.2001 00:00:00;28.4548;12.8;
18.01.2001 00:00:00;4.0705;12.7;
19.01.2001 00:00:00;0.0205;12.6;
20.01.2001 00:00:00;0.0005;12.9;
21.01.2001 00:00:00;0.0068;11.8;
22.01.2001 00:00:00;5.4034;12.6;
23.01.2001 00:00:00;8.2451;15.1;
24.01.2001 00:00:00;2.11;13.9;
25.01.2001 00:00:00;1.1118;12.7;
26.01.2001 00:00:00;2.5496;12.9;
27.01.2001 00:00:00;2.7412;14.1;
28.01.2001 00:00:00;0.0758;11.7;
29.01.2001 00:00:00;0.0024;11.9;
30.01.2001 00:00:00;0.004;11.9;
31.01.2001 00:00:00;0.0185;13.1;
01.02.2001 00:00:00;0.0077;13.8;
02.02.2001 00:00:00;0;13.4;
03.02.2001 00:00:00;0.0399;12.2;
04.02.2001 00:00:00;8.3196;13.2;
05.02.2001 00:00:00;4.3343;14;
06.02.2001 00:00:00;38.4533;13.4;
07.02.2001 00:00:00;1.7903;12.8;
08.02.2001 00:00:00;12.8763;12.8;
09.02.2001 00:00:00;3.4384;12.8;
10.02.2001 00:00:00;0.0033;14.8;
11.02.2001 00:00:00;0.0001;17.3;
12.02.2001 00:00:00;0.0017;17.9;
13.02.2001 00:00:00;0.0061;16.5;
14.02.2001 00:00:00;0.1288;14.3;
15.02.2001 00:00:00;0.0536;13.2;
16.02.2001 00:00:00;0.0208;14;
17.02.2001 00:00:00;0.0109;15;
18.02.2001 00:00:00;0.0311;12.5;
19.02.2001 00:00:00;0.1553;10.4;
20.02.2001 00:00:00;0.0004;12;
21.02.2001 00:00:00;0;15.7;
22.02.2001 00:00:00;0;15.1;
23.02.2001 00:00:00;0;14.3;
24.02.2001 00:00:00;0.0455;13.1;
25.02.2001 00:00:00;0.0089;12.6;
26.02.2001 00:00:00;2.6319;11.5;
27.02.2001 00:00:00;2.0247;10.8;
28.02.2001 00:00:00;9.4237;11.9;
01.03.2001 00:00:00;18.1425;12.7;
02.03.2001 00:00:00;2.3405;13.9;
03.03.2001 00:00:00;13.1085;14.1;
04.03.2001 00:00:00;1.9275;13.3;
05.03.2001 00:00:00;19.2648;15;
06.03.2001 00:00:00;1.6492;15.2;
07.03.2001 00:00:00;0.586;15.4;
08.03.2001 00:00:00;1.2543;14.5;
09.03.2001 00:00:00;6.2493;14.2;
10.03.2001 00:00:00;0.0168;15.2;
11.03.2001 00:00:00;0.0028;14.9;
12.03.2001 00:00:00;0.0351;14.6;
13.03.2001 00:00:00;0.0046;13.2;
14.03.2001 00:00:00;0.0003;12.8;
15.03.2001 00:00:00;3.1635;13.6;
16.03.2001 00:00:00;0.0032;13.3;
17.03.2001 00:00:00;4.3475;13;
18.03.2001 00:00:00;0;15.1;
19.03.2001 00:00:00;0.0077;15.7;
20.03.2001 00:00:00;0.0943;15.4;
21.03.2001 00:00:00;0.0021;15.7;
22.03.2001 00:00:00;0.0012;15.9;
